policy_state,policy_csl,insured_sex,insured_education_level,insured_occupation,insured_relationship,incident_date,incident_city,incident_location,police_report_available,auto_make,auto_model,fraud_reported,months_as_customer,age,policy_number,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_year,collision_type,incident_type,incident_severity,authorities_contacted_Ambulance,authorities_contacted_Fire,authorities_contacted_Other,authorities_contacted_Police,authorities_contacted_UNKNOWN,incident_state_NC,incident_state_NY,incident_state_OH,incident_state_PA,incident_state_SC,incident_state_VA,incident_state_WV,insured_hobbies_base-jumping,insured_hobbies_basketball,insured_hobbies_board-games,insured_hobbies_bungie-jumping,insured_hobbies_camping,insured_hobbies_chess,insured_hobbies_cross-fit,insured_hobbies_dancing,insured_hobbies_exercise,insured_hobbies_golf,insured_hobbies_hiking,insured_hobbies_kayaking,insured_hobbies_movies,insured_hobbies_paintball,insured_hobbies_polo,insured_hobbies_reading,insured_hobbies_skydiving,insured_hobbies_sleeping,insured_hobbies_video-games,insured_hobbies_yachting,property_damage_NO,property_damage_UNKNOWN,property_damage_YES
0,0,1,1,9,3,53,3,599,2,8,24,0,0.9227871907648548,0.9151095410888107,0.7348502109537258,-1.037983515684173,1.152410764569713,-0.38059640458404864,-0.39587404741643295,-0.9044739606313364,0.9398196686338296,-0.32520819370543447,-0.6436530461079787,-1.20637123831382,1.4933259954559686,0.8827058243739623,1.2747921625644405,1.3313846499203899,0.6277819507382364,1.3150746856468263,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1,1,3,13,1,38,1,128,1,4,27,1,-1.453221801021054,-0.962699618360275,0.9398594180242645,-1.037983515684173,0.21858980884739843,-0.38059640458404864,1.5950522757381083,-0.9044739606313364,0.9398196686338296,-0.6179100797848015,1.453678446621897,-1.20637123831382,0.6169691339969379,1.195119962769385,1.204860059591036,1.2596088764382358,1.0934218834137535,0.0219579807353764,3.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2,1,2,1,4,51,0,753,0,12,11,0,0.03286382293231439,-0.5208621690781372,0.1643989038525473,1.4386877198855943,1.2292992398471771,-0.38059640458404864,-0.4412259189112811,0.7116342300289346,-0.13058302577770906,-1.0569629089038521,-0.6436530461079787,0.025030982171491207,-0.25938772746209277,-1.1804615573579713,-0.9999437424871369,-1.003321759735232,-1.178486685588165,0.0219579807353764,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1,1,4,6,5,16,4,558,0,10,3,0,0.957347321554468,1.246487628050414,0.9619041549341706,-1.037983515684173,-1.5858163390383586,-0.38059640458404864,-0.744882048390263,-0.9044739606313364,-1.5847814231197008,0.8455993506120337,1.453678446621897,-1.20637123831382,0.6169691339969379,1.0028651083722018,1.2009749427591803,1.255621333467005,0.8286285754706162,0.34523715696323887,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,0,5,0,1,48,3,551,0,3,25,0,0.37846513082844657,0.5837314541272074,-1.2887965430272703,1.4386877198855943,0.33034583830438335,-0.38059640458404864,-0.45535236709206534,-0.9044739606313364,0.9398196686338296,0.26019557845329966,-0.6436530461079787,0.025030982171491207,0.6169691339969379,0.9207021385031353,0.9523274655204083,1.000418583308235,0.8299795617356321,1.6383538618746887,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,1,0,0,1,3,13,4,831,1,4,30,1,1.3029486294506,1.0255689034093451,-0.42334664388516374,1.4386877198855943,0.9612728005094135,-0.38059640458404864,1.573119471728808,-0.9044739606313364,-1.039016891429607,-1.349664794983219,1.453678446621897,1.2564332026568026,1.4933259954559686,0.8281470143423292,1.4418521863342404,0.22484147540384836,0.7633309059948424,1.4767142737607575,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,1,6,9,4,26,6,53,1,3,34,0,0.6376661117505458,0.9151095410888107,-1.4660900844900648,-0.21242643716091728,-1.5546276592740285,-0.38059640458404864,-0.5112192054235445,-0.9044739606313364,-0.7995847097849207,1.2846521797310844,-0.6436530461079787,-1.20637123831382,1.4933259954559686,1.3536003157184142,1.5506354576262031,1.6145002008777751,1.1528652790744578,1.3150746856468263,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2,2,1,1,12,5,16,6,52,0,0,23,0,-1.6173824222717168,-0.6313215313986716,0.7546699355978804,-0.21242643716091728,0.515720232447552,-0.38059640458404864,-0.8483093179616685,1.3006158817362334,-0.5073366057186125,-0.6179100797848015,2.5023441929868353,0.025030982171491207,-0.25938772746209277,0.03639475924041608,0.237465968458939,0.26671067660177156,-0.06482367445996982,-0.4629607836064173,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,4,3,1,12,0,111,1,8,24,1,1.8818308201766216,2.240621888935224,-0.3682157844115462,-1.037983515684173,-0.05311550490555433,-0.38059640458404864,-0.5521678477410981,-0.9044739606313364,-0.7115581724155507,0.11384463541361611,-0.6436530461079787,-1.20637123831382,-1.1357445889211235,0.8112597636182522,0.07429106152099492,0.09923387181007878,1.0853159658236575,-1.2711587241760733,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,6,2,3,20,3,828,2,10,3,0,1.0091875177388878,1.246487628050414,0.2174112473739879,-0.21242643716091728,1.1240425551903612,-0.38059640458404864,-0.5452088009971718,-0.9044739606313364,0.9398196686338296,-1.2033138519435356,-0.6436530461079787,0.025030982171491207,-0.25938772746209277,1.1291947339811617,1.5428652239624916,0.2766795340298485,1.1456600189943724,1.3150746856468263,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,2,0,3,2,2,0,4,633,2,6,8,0,-1.6087423895743136,-0.962699618360275,-0.7004082139683422,-1.037983515684173,-1.6199072419524494,-0.38059640458404864,1.5333653963173974,0.9702115405345779,0.9398196686338296,0.6992484075723502,-0.6436530461079787,1.2564332026568026,1.4933259954559686,1.5650157045909925,0.484170887281783,3.666091059576011,1.2298714961803703,-0.30132119549248604,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,1,5,12,0,48,1,904,1,8,24,0,-1.3927415721392309,0.14189400484506953,-0.1861375157174434,-0.21242643716091728,-1.962533079153782,-0.38059640458404864,-0.9623210059340158,-0.9044739606313364,-0.950990354060237,-1.4960157380229027,-0.6436530461079787,-1.20637123831382,0.6169691339969379,0.36374761943021444,0.8862804793788595,-0.06026784703915242,0.31255182223450145,1.6383538618746887,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,1,0,34,2,620,0,9,35,0,0.12790418260375075,0.03143464252453509,-0.8437902864372234,1.4386877198855943,-0.4828897893644917,-0.38059640458404864,1.5791200868852473,-0.9044739606313364,-0.3805783919067197,0.26019557845329966,-0.6436530461079787,0.025030982171491207,-0.25938772746209277,1.2613699463792252,0.31905342192791103,1.7540642048708526,1.2789573304759518,0.0219579807353764,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,2,0,6,12,2,34,5,540,1,9,35,0,-1.5137020299028772,-1.5149964299629473,-0.19251588421259735,-0.21242643716091728,-0.43706736470418445,-0.38059640458404864,-0.5289710252613441,0.9414807282561731,0.9398196686338296,0.40654652149298315,1.453678446621897,1.2564332026568026,-0.25938772746209277,0.4796850907474347,0.1034294377599135,0.12914044409430964,0.6120204443130497,0.9917955094189638,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,1,2,9,0,29,4,853,2,0,23,0,-0.8743396102950326,-0.962699618360275,1.456822951632688,1.4386877198855943,0.6466064088635226,-0.38059640458404864,1.498306246653386,1.7603088781907106,-1.458023209307808,-1.4960157380229027,-0.6436530461079787,1.2564332026568026,0.6169691339969379,0.7898259453915393,0.8318888437328781,1.8417901502379297,0.48637872166656104,0.0219579807353764,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1,2,0,2,6,4,50,0,845,0,6,8,0,-0.9002597083872426,-1.5149964299629473,-1.0535804172993,-0.21242643716091728,-0.7367730003949704,-0.38059640458404864,-0.5601825582625459,-0.9044739606313364,0.9398196686338296,-1.4960157380229027,1.453678446621897,-1.20637123831382,-0.25938772746209277,0.7469583089381133,0.14810828132625534,1.4031604234025439,0.6845233738689087,-0.30132119549248604,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,2,1,1,11,4,6,3,801,0,8,12,0,-0.5287383023989004,-0.8522402560397405,-1.0432540783223512,1.4386877198855943,-1.3683131083358664,-0.38059640458404864,-0.986851298448534,1.0815434381133966,-1.1164802443146526,0.8455993506120337,1.453678446621897,1.2564332026568026,-1.1357445889211235,1.154850364888894,0.15199339815811114,1.4111355093450053,1.2474343176255784,-0.4629607836064173,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1,1,2,8,0,30,0,253,1,1,4,0,0.1883844114855739,0.03143464252453509,-1.6178511347733913,-1.037983515684173,-0.24270016643499642,-0.38059640458404864,-0.8274321777298901,0.48178773180169604,-0.9228218621020386,-0.32520819370543447,-0.6436530461079787,1.2564332026568026,-1.1357445889211235,1.3477547289293108,0.6803692872905015,0.7212905753220805,1.5482539259691424,1.6383538618746887,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,2,0,3,11,0,47,2,559,0,13,20,0,0.8277468310934184,1.1360282657298797,1.6034531616655894,-0.21242643716091728,0.9147554773484601,-0.38059640458404864,-0.773412751009074,-0.9044739606313364,-0.6869107419521272,-0.17885725066575092,-0.6436530461079787,1.2564332026568026,1.4933259954559686,-1.0404922292411032,-0.8892179127792462,-0.8896767850551547,-1.0357324702514736,-0.30132119549248604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,3,7,1,23,3,361,2,9,29,0,0.0587839210245243,-0.4104028067576027,-0.3666753913044875,-0.21242643716091728,-0.23472927186875192,-0.38059640458404864,-0.5235538032451142,-0.9044739606313364,0.9398196686338296,0.11384463541361611,-0.6436530461079787,1.2564332026568026,-0.25938772746209277,0.6560269588853915,1.2359409942458826,0.11917158666623269,0.596258937887863,-1.2711587241760733,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,0,1,13,1,32,4,426,0,4,30,1,-0.027616405949508743,0.03143464252453509,-1.2420750888862617,-0.21242643716091728,0.7629814695306897,-0.38059640458404864,-0.8965642648447015,-0.9044739606313364,0.9398196686338296,-0.6179100797848015,1.453678446621897,-1.20637123831382,0.6169691339969379,0.4913762643256418,1.2709070457325848,0.13711553003677118,0.3557833827150137,1.3150746856468263,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,0,1,7,0,8,0,310,0,6,10,0,2.5211932397844663,2.461540613576293,-1.1761995120609388,1.4386877198855943,0.22055187520216632,-0.38059640458404864,-0.399999470336485,-0.9044739606313364,0.9398196686338296,1.1383012366914007,-0.6436530461079787,-1.20637123831382,-1.1357445889211235,0.7144828267764269,-0.06751570284174219,0.9605431535959272,0.7894499737851519,-0.6246003717203485,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,1,0,3,12,2,58,4,269,2,8,12,0,0.8363868637908217,1.1360282657298797,-1.4218789005975965,-0.21242643716091728,-0.3354895544625586,-0.38059640458404864,-0.8084580103602231,-0.9044739606313364,-0.5531104051506849,0.11384463541361611,-0.6436530461079787,-1.20637123831382,1.4933259954559686,-0.09253290494147871,0.2141552674678041,-0.4051903140506149,-0.08643945470022593,-0.6246003717203485,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,0,1,0,5,16,0,627,2,3,32,0,-1.055780296940502,-1.1836183430013438,-0.011962794866471175,-0.21242643716091728,-0.35114520891830997,-0.38059640458404864,-0.34364647105483137,0.6398071993329225,-0.5566314666454596,0.9919502936517173,-0.6436530461079787,0.025030982171491207,0.6169691339969379,0.1377182635848775,-0.3550143483990722,0.3703867938537718,0.18961207211804484,-0.1396816073785548,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,2,1,3,39,6,346,0,7,36,1,0.30070483655181685,0.14189400484506953,-1.1367502347611553,-0.21242643716091728,-0.07420771821930884,-0.38059640458404864,-0.6139241787261195,2.2487326869235926,-0.8629638166908671,1.5773540658104512,1.453678446621897,0.025030982171491207,-1.1357445889211235,1.6030120187201655,1.7992829348649753,1.869702951036545,1.3834336016371898,-0.9478795479482109,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,1,3,10,2,13,2,194,0,7,17,0,0.07606398641933092,0.36281272948613846,-1.1245449965375722,1.4386877198855943,2.2477343071188547,-0.38059640458404864,-0.8464202354124192,-0.9044739606313364,-1.8277346662591618,-1.4960157380229027,1.453678446621897,0.025030982171491207,-1.1357445889211235,0.2987966551068418,-0.11996478007179565,-0.10014327675146022,0.4647629414263049,0.6685163331911013,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,1,3,13,3,47,5,60,1,0,31,0,0.8018267330012085,0.5837314541272074,-0.7476089015204356,-0.21242643716091728,1.2608966834354176,-0.38059640458404864,-0.7434513461654637,-0.9044739606313364,-0.8770480626699663,-1.349664794983219,-0.6436530461079787,-1.20637123831382,0.6169691339969379,1.247080734228083,1.6710740794137335,0.34247399305515636,1.264546810315781,-0.1396816073785548,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,0,6,4,1,24,6,274,1,1,5,0,-1.5741822587847003,-1.2940777053218784,1.4537421654185707,1.4386877198855943,-0.4653946977011453,-0.38059640458404864,-0.4662007014373874,0.2268017728308533,0.9398196686338296,1.723705008850135,-0.6436530461079787,0.025030982171491207,1.4933259954559686,1.6078833410444184,2.0634708794311702,2.140855873080238,1.2676991116008185,-0.30132119549248604,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,1,1,4,2,43,3,835,2,6,10,0,0.2834247711570102,0.4732720918066729,0.7027986240075943,-0.21242643716091728,0.12608655549657388,-0.38059640458404864,1.630389231659362,0.2986288035268653,-0.8031057712796955,1.4310031227707678,2.5023441929868353,-1.20637123831382,0.6169691339969379,0.29684812617714057,-0.20543735037262348,-0.18786922211853738,0.5016898993367425,0.0219579807353764,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,0,0,4,2,3,50,3,129,2,5,14,0,-0.8829796429924359,-0.8522402560397405,-1.3369556974015335,-0.21242643716091728,-1.857930416615222,-0.38059640458404864,1.551978415552649,1.6956645505642995,-1.771397682342765,-0.17885725066575092,1.453678446621897,1.2564332026568026,-0.25938772746209277,0.6612230360312614,-0.007296391947977119,1.0841569857040814,0.6737154837487807,-0.1396816073785548,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2,1,0,0,12,3,7,4,330,1,12,11,0,0.6808662752375623,0.9151095410888107,-1.1235180677995331,-1.037983515684173,0.07826118809910781,-0.38059640458404864,-0.6366626208814231,-0.9044739606313364,-0.672826495973028,-0.764261022824485,-0.6436530461079787,0.025030982171491207,0.6169691339969379,-1.183384350752523,-0.955264898920795,-1.0053155312208473,-1.1924468769933303,-0.1396816073785548,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,3,9,3,58,5,586,1,7,17,0,-1.2631410816781814,-1.2940777053218784,0.29472376758925,-0.21242643716091728,0.5406139493236695,-0.38059640458404864,1.61085945177521,0.7726872061205449,0.9398196686338296,0.26019557845329966,-0.6436530461079787,0.025030982171491207,-0.25938772746209277,-1.0297753201277466,-0.9455521068411555,-0.8418262694003853,-1.0186199775612708,-1.2711587241760733,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,0,5,11,2,5,1,205,0,5,14,0,0.845026896488225,1.0255689034093451,0.7128929531585416,-0.21242643716091728,-0.13977343557446703,-0.38059640458404864,1.5078488915896682,1.0743607350437954,0.9398196686338296,-0.32520819370543447,-0.6436530461079787,0.025030982171491207,-0.25938772746209277,-1.1658475903852124,-0.9902309504074973,-0.993352902307155,-1.1627251791629782,1.3150746856468263,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,0,0,6,1,45,5,618,0,7,17,0,1.6571899700441357,1.7987844396530863,-0.14105534411752696,-1.037983515684173,0.0011683309096888778,-0.38059640458404864,-0.7595918897112566,0.5823455747761129,0.9398196686338296,0.5528974645326666,-0.6436530461079787,-1.20637123831382,-0.25938772746209277,1.2133062327799293,0.18113177439702974,0.20889130351892524,1.593286801469676,0.8301559213050326,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,0,2,11,2,19,4,636,1,2,37,1,-1.4877819318106673,-0.4104028067576027,1.4404605537399318,1.4386877198855943,1.3715490505678456,-0.38059640458404864,1.476165087951154,0.2986288035268653,-1.1340855517885264,-0.032506307626067404,-0.6436530461079787,0.025030982171491207,1.4933259954559686,1.2006407947368716,0.28602992885713663,1.6862759743599292,1.2177126197952262,0.8301559213050326,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0,0,1,9,1,25,6,776,0,0,23,0,1.3375087602402134,1.6883250773325518,-1.6419154982014408,-0.21242643716091728,-0.9092304577025847,-0.38059640458404864,1.3872115243820857,-0.9044739606313364,0.9398196686338296,0.26019557845329966,-0.6436530461079787,-1.20637123831382,-1.1357445889211235,1.375683643588361,1.8109382853605427,0.4142497665373104,1.3942414917573178,-0.7862399598342797,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,1,6,2,3,24,5,255,2,8,7,0,-0.1572168964105583,0.03143464252453509,-0.9852744424606177,-0.21242643716091728,1.2469987134224794,-0.38059640458404864,-0.5911301753193673,-0.0676890530227961,0.9398196686338296,0.26019557845329966,1.453678446621897,0.025030982171491207,1.4933259954559686,1.3146297371243907,0.23163829321115528,1.5746247711654675,1.4136056282225473,1.153435097532895,3.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,2,1,3,0,1,17,1,117,0,8,24,0,1.3115886621480035,1.246487628050414,1.136109303303307,1.4386877198855943,1.3076183885083268,-0.38059640458404864,-0.8513790771041989,2.6437813557516585,-1.3594334874541139,0.40654652149298315,-0.6436530461079787,-1.20637123831382,1.4933259954559686,-1.0320486038790646,-0.8076304593102742,-0.9295522147674625,-1.0339311552314523,0.6685163331911013,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
